Middle,Region,Site,Unit,Batch,Species,Start Fish Density,End Fish Density,Hatchery,Lot Quality,Origin Year,Origin Month,From,To,Start Av. Wt.,End Av.Wt.,Model End Av. Wt. Act. Feed,Av. Wt. Deviation (%),Av. Wt. Before Sampl.,Model End Av. Wt. Sugg. Feed,Actual Feed,Feed Category,Supplier,Period Feed Qty,Model Feed Qty,Feed Deviation (%),Opening Fish No,Opening Biomass,Closing Fish No,Closing Biomass,Harvest Biomass,Transfer - (Kg),Transfer + (Kg),Biomass Produced,Biomass Produced Before Sampl.,Econ. FCR Period,Econ FCR Period Before Sampl.,Mortality No,Model Mortality No,Mortality Deviation (%),SFR Period (%),SFR Period (%) Before Sampl.,SGR Period (%),Max Feed Qty,Food Price,Current Grading,Feeding Policy,Group Tag,Vaccinated,Feeder,Feeding Rate (Kg / Hour),Fastings No,Avg. Temp.,Avg. Oxygene,Transfer - (No),Transfer + (No),Harvest (No),Sampling (No),LTD Mortality No,LTD Mortality %,LTD Econ. FCR,Period Day Degrees,Start Av. Weight Category,End Av. Weight Category
1418857200003,REGION1,SITE2,119_59,119_TS_0613_105,TSIPOURA,14.97,15.32,CHILIADOU,,2013,December,12/4/2014,12/31/2014,470.55,482.31,482.6,-0.06,479.62,470.55,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,2733,0,0,76740,36110.007,76650,36969.0615,0,0,0,859.0545,652.866,3.181404672,4.18615765,90,0,0,0.28,0.28,0.09,2933,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.78,0,0,0,0,2,2570,3.24413027,1.881883032,336,380-500,380-500
1418857200004,REGION1,SITE2,119_A5,119_TS_0613_105,TSIPOURA,13.75,14.15,CHILIADOU,,2013,December,12/4/2014,12/31/2014,505.08,520.29,520.66,-0.07,516.36,505.08,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,2000,0,0,43369,21904.81452,43329,22543.64541,0,0,0,638.83089,468.54792,3.130718992,4.268506837,40,0,0,0.33,0.33,0.11,2100,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.78,0,0,0,0,2,1357,3.036745289,1.915037335,371,500-600,500-600
1418857200005,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,13.74,14.28,CHILIADOU,,2013,December,12/4/2014,12/31/2014,473.46,492.48,492.96,-0.1,489.71,473.46,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,2445,0,0,42378,20064.28788,42338,20850.61824,0,0,0,786.33036,669.0541,3.109380134,3.654412999,40,0,0,0.44,0.44,0.15,2510,0,V,TSIPOURA 2015,,Unchecked,,0,0,23.78,0,0,0,0,2,5671,11.81236851,2.160767083,443,380-500,380-500
1419073200000,REGION1,SITE1,121_K5,121_TS_0414_103,TSIPOURA,5.95,6.56,CHILIADOU,,2014,April,12/9/2014,12/31/2014,171.49,189.55,188.87,0.36,184,171.49,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,2240,0,0,76700,13153.283,76520,14504.366,0,0,0,1351.083,926.397,1.657929232,2.417969834,180,0,0,0.74,0.75,0.46,1425,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.29,0,0,0,0,2,8450.93,9.336658659,1.314658392,364,150-200,150-200
1419073200001,REGION1,SITE1,121_T3,121_TS_0414_103,TSIPOURA,7.09,7.98,CHILIADOU,,2014,April,12/9/2014,12/31/2014,135.1,152.4,151.78,0.41,147.17,135.1,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,2070,0,0,76660,10356.766,76480,11655.552,0,0,0,1298.786,898.7956,1.593796053,2.303082036,180,0,0,0.86,0.87,0.55,1270,0,V,TSIPOURA 2015,,Unchecked,,0,0,17.29,0,0,0,0,2,8382.65,9.272314686,1.594409965,382,100-150,150-200
1419073200002,REGION1,SITE1,121_T5,121_TS_0414_103,TSIPOURA,4.64,5.22,CHILIADOU,,2014,April,12/9/2014,12/31/2014,179.05,201.93,201.21,0.36,195.11,179.05,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,1405,0,0,37820,6771.671,37730,7618.8189,0,0,0,847.1479,589.8293,1.658506148,2.38204511,90,0,0,0.89,0.9,0.55,895,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.29,0,0,0,0,2,3851.12,8.589336351,1.361010574,382,150-200,200-250
1419202800000,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,7.35,3.98,CHILIADOU,,2013,December,12/20/2014,12/23/2014,457.68,456.78,457.68,-0.2,457.68,0,,,,0,0,0,25579,11706.99672,13883,6341.47674,13854.8982,0,0,8489.37822,8501.87292,0,0,10,0,0,0,0,-0.07,,0,V,TSIPOURA 2014,,Unchecked,,0,0,17.68,0,0,0,2,0,1364,2.995037548,2.237200784,0,380-500,380-500
1419332400000,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,14.6,14.87,CHILIADOU,,2013,December,12/16/2014,12/30/2014,471.2,480.32,478.35,0.41,474.29,471.2,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1725,0,0,76690,36136.328,76636,36809.80352,0,0,0,673.47552,211.36044,2.561340314,8.161413744,54,0,0,0.34,0.34,0.14,1725,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.03,0,0,0,0,2,2694,2.805022803,2.16370213,188,380-500,380-500
1419332400001,REGION1,SITE1,121_36,114_TS_0613_69,TSIPOURA,17.88,17.78,CHILIADOU,,2013,December,12/16/2014,12/30/2014,494.88,492.58,501.72,-1.82,498.43,494.88,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1925,0,0,89407,44245.73616,89360,44016.9488,0,0,0,-228.78736,293.96864,-8.413926364,6.548317535,47,0,0,0.31,0.31,-0.03,1925,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.03,0,0,0,0,2,2718,2.951845175,2.192738178,188,380-500,380-500
1419332400002,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,17.11,17.59,CHILIADOU,,2013,December,12/16/2014,12/30/2014,487.39,501.18,494.36,1.38,491.24,487.39,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1900,0,0,86898,42353.21622,86862,43533.49716,0,0,0,1180.28094,316.87266,1.609786226,5.996099506,36,0,0,0.32,0.32,0.2,1900,0,V,TSIPOURA 2014,,Unchecked,,0,0,17.03,0,0,0,0,2,2514,2.812835661,1.931797216,188,380-500,500-600
1419332400003,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,16.54,13.6,CHILIADOU,,2013,December,12/19/2014,12/27/2014,523.36,477.16,525.07,-9.12,525.02,523.36,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,200,0,0,39103,20464.94608,35283,16835.63628,1817.9796,0,0,-1811.3302,-122.68582,-0.110416091,-1.630180244,10,0,0,0.13,2.03,-1.16,200,0,V,TSIPOURA 2014,,Unchecked,,0,0,17.38,0,0,0,1,1,4937,11.21280945,2.247968719,53,500-600,380-500
1419375600000,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,3.98,1.33,CHILIADOU,,2013,December,12/23/2014,12/24/2014,456.78,467.33,456.78,2.31,456.78,0,,,,0,0,0,13883,6341.47674,4547,2124.94951,9700.92396,0,0,5484.39673,5436.42588,0,0,0,0,0,0,0,2.28,,0,V,TSIPOURA 2014,,Unchecked,,0,0,17.15,0,0,0,2,0,1364,2.995037548,2.215416311,0,380-500,380-500
1419375600001,REGION1,SITE2,119_P1,119_TS_0604_49,TSIPOURA,5.43,5.43,KANATADIKA,,2013,December,12/16/2014,12/31/2014,2500,2508.88,2502.23,0.27,2506.64,2500,"BLUELINE 6,5 mm",VLUE LINE,FEEDUS,6,0,0,745,1862.5,743,1864.09784,2.5,0,0,4.09784,2.43352,1.46418601,2.465564285,3,0,0,0.02,0,0.02,6,0,-,TSIPOURA 2015,,Unchecked,,0,0,17.23,0,0,0,1,1,72,8.571428571,-1.454537461,35,>2000,>2000
1419418800000,REGION1,SITE1,121_A1,121_TS_0514_105,TSIPOURA,2.96,3.12,CHILIADOU,,2014,May,12/18/2014,12/30/2014,119.8,126.34,126.86,-0.41,122.97,119.8,BL 3.5 BREAM,VLUE LINE,FEEDUS,4850,0,0,420715,50401.657,420715,53153.1331,0,0,0,2751.4761,1333.66655,1.762690216,3.63659117,70,0,0,0.78,0.79,0.44,4850,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.94,0,0,0,0,2,33202.42,7.401566343,1.301826098,203,100-150,100-150
1419418800001,REGION1,SITE1,121_A2,121_TS_0514_105,TSIPOURA,2.3,2.49,CHILIADOU,,2014,May,12/18/2014,12/30/2014,93.52,101.02,99.6,1.43,97.54,93.52,BL 3.5 BREAM,VLUE LINE,FEEDUS,4000,0,0,418865,39172.2548,418865,42313.7423,0,0,0,3141.4875,1683.8373,1.273282163,2.375526424,120,0,0,0.82,0.83,0.64,4000,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.94,0,0,0,0,2,33869.53,7.570072475,1.5959525,203,50-100,100-150
1419462000000,REGION1,SITE1,121_T6,121_TS_0314_102,TSIPOURA,6.43,6.85,CHILIADOU,,2014,March,12/18/2014,12/31/2014,126.72,135.34,135.21,0.1,130.64,126.72,BL 3.5 BREAM,VLUE LINE,FEEDUS,1125,0,0,80800,10238.976,80670,10917.8778,0,0,0,678.9018,299.7528,1.657087962,3.753092548,130,0,0,0.82,0.83,0.51,725,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.88,0,0,0,0,2,7099.82,8.151500511,1.649949581,219,100-150,100-150
1419462000001,REGION1,SITE1,121_T7,121_TS_0414_103,TSIPOURA,3.73,3.97,CHILIADOU,,2014,April,12/18/2014,12/31/2014,146.13,155.94,155.94,0,150.4,146.13,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,615,0,0,37290,5449.1877,37216,5803.46304,0,0,0,354.27534,148.0987,1.735937929,4.152636046,74,0,0,0.84,0.86,0.5,565,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.88,0,0,0,0,2,3817.27,8.627509389,1.679476613,219,100-150,150-200
1419462000002,REGION1,SITE1,121_T9,121_TS_0314_102,TSIPOURA,9.35,9.85,CHILIADOU,,2014,March,12/18/2014,12/31/2014,152.63,161.16,161.03,0.08,156.75,152.63,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,1170,0,0,81280,12405.7664,81150,13078.134,0,0,0,672.3676,314.4961,1.740119542,3.720236912,130,0,0,0.71,0.72,0.42,1170,0,A,TSIPOURA 2014,,Unchecked,,0,0,16.88,0,0,0,0,2,6727.36,7.714343967,1.387511644,219,150-200,150-200
1419505200000,REGION1,SITE2,119_58,119_TS_0413_102,TSIPOURA,15.07,15.24,CHILIADOU,,2013,December,12/19/2014,12/31/2014,470.23,475.73,475.71,0,472.75,470.23,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1300,0,0,77322,36359.12406,77282,36765.36586,0,0,0,406.2418,175.94144,3.200064592,7.388822099,40,0,0,0.3,0.3,0.1,1300,0,V,TSIPOURA 2015,,Unchecked,,0,0,17.17,0,0,0,0,2,2423,3.039959852,1.966268671,138,380-500,380-500
1419505200001,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,16.29,16.48,CHILIADOU,,2013,December,12/19/2014,12/31/2014,539.72,546.31,546.22,0.02,543.76,539.72,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,890,0,0,44060,23780.0632,44040,24059.4924,0,0,0,279.4292,167.1272,3.18506441,5.325285172,20,0,0,0.31,0.31,0.1,890,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.17,0,0,0,0,2,1270,2.802913264,2.147465773,138,500-600,500-600
1419505200002,REGION1,SITE2,119_A6,119_TS_0413_102,TSIPOURA,12.28,12.35,CHILIADOU,,2013,December,12/19/2014,12/31/2014,533.42,536.77,536.8,-0.01,535.19,533.42,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,375,0,0,36677,19564.24534,36657,19676.37789,0,0,0,112.13255,54.21449,3.344256418,6.916969983,20,0,0,0.16,0.16,0.05,375,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.17,0,0,0,0,2,1822,4.502100321,2.135023636,70,500-600,500-600
1419505200003,REGION1,SITE2,119_V1,119_TS_0613_105,TSIPOURA,13.4,13.52,CHILIADOU,,2013,December,12/19/2014,12/31/2014,552.35,557.45,557.44,0,555.93,552.35,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,601,0,0,38644,21345.0134,38624,21530.9488,0,0,0,185.9354,127.22692,3.232305414,4.723843036,20,0,0,0.23,0.23,0.08,601,0,A,TSIPOURA 2015,,Unchecked,,0,0,17.17,0,0,0,0,2,1121,2.820480564,2.061676403,138,500-600,500-600
1419505200004,REGION1,SITE2,119_V2,119_TS_0714_107,TSIPOURA,5.14,5.42,KASTELLA,,2014,July,12/19/2014,12/31/2014,86.45,91.35,91.2,0.16,89.67,86.45,BL 3.5 BREAM,VLUE LINE,FEEDUS,570,0,0,78935,6823.93075,78765,7195.18275,0,0,0,371.252,238.9268,1.535345264,2.385667912,170,0,0,0.68,0.68,0.46,570,0,-,TSIPOURA 2014,,Unchecked,,0,0,17.17,0,0,0,0,2,9235,10.49431818,1.420824388,157,50-100,50-100
1419505200005,REGION1,SITE2,119_V4,119_TS_0714_108,TSIPOURA,8.21,8.75,CHILIADOU,,2014,July,12/19/2014,12/31/2014,76.58,81.85,81.67,0.22,80.31,76.58,BL 3.5 BREAM,VLUE LINE,FEEDUS,1070,0,0,142250,10893.505,141855,11610.83175,0,0,0,717.32675,498.87005,1.491649377,2.14484714,395,0,0,0.79,0.8,0.55,1070,0,-,TSIPOURA 2014,,Unchecked,,0,0,17.17,0,0,0,0,2,12145,7.886363636,1.362539783,157,50-100,50-100
1419505200006,REGION1,SITE2,119_V6,119_TS_0714_108,TSIPOURA,8.92,9.43,CHILIADOU,,2014,July,12/19/2014,12/31/2014,80.7,85.57,85.41,0.19,84.65,80.7,BL 3.5 BREAM,VLUE LINE,FEEDUS,1050,0,0,146650,11834.655,146335,12521.88595,0,0,0,687.23095,552.60275,1.527870653,1.900099122,315,0,0,0.72,0.72,0.49,1050,0,-,TSIPOURA 2015,,Unchecked,,0,0,17.17,0,0,0,0,2,13665,8.540625,1.300019529,157,50-100,50-100
1419548400000,REGION1,SITE1,121_T10,121_TS_0314_102,TSIPOURA,5.45,5.8,CHILIADOU,,2014,March,12/20/2014,12/31/2014,140.86,149.97,149.61,0.24,143.86,140.86,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,690,0,0,47860,6741.5596,47820,7171.5654,0,0,0,430.0058,137.8256,1.604629519,5.006326836,80,0,0,0.9,0.92,0.57,650,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.78,0,0,1,0,1,3435.4,7.172339497,1.315747307,183,100-150,100-150
1419548400001,REGION1,SITE1,121_T8,121_TS_0314_102,TSIPOURA,3.04,3.23,CHILIADOU,,2014,March,12/20/2014,12/31/2014,101.49,108.01,107.74,0.25,104.67,101.49,BL 3.5 BREAM,VLUE LINE,FEEDUS,490,0,0,47760,4847.1624,47570,5138.0357,0,0,0,290.8733,131.9895,1.684582256,3.712416518,230,0,0,0.89,0.91,0.57,490,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.78,0,0,1,0,1,3578.4,7.486521374,1.803543653,183,100-150,100-150
1419548400002,REGION1,SITE2,119_A1,119_TS_0413_102,TSIPOURA,1.33,,CHILIADOU,,2013,December,12/24/2014,12/27/2014,467.33,442.18,467.33,-5.38,467.33,0,,,,0,0,0,4547,2124.94951,0,0,9398.9809,0,0,7274.03139,7274.03139,0,0,0,0,0,0,0,-1.84,,0,V,TSIPOURA 2014,,Unchecked,,0,0,17.05,0,0,0,2,0,1364,2.995037548,1.856197472,0,380-500,380-500
1419634800000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,6.3,6.35,KASTELLA,,2013,December,12/22/2014,12/31/2014,316.76,319.56,319.48,0.03,318.49,316.76,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,275,0,0,47994,15202.57944,47944,15320.98464,4149.87276,0,0,4268.27796,4216.97788,0.064428794,0.065212578,50,0,0,0.18,0,0.1,275,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.66,0,0,0,1,1,3507.95,5.211730304,1.8687898,50,300-380,300-380
1419807600000,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,13.6,4.08,CHILIADOU,,2013,December,12/27/2014,12/30/2014,477.16,489.78,477.16,2.64,477.16,0,,,,0,0,0,35283,16835.63628,10319,5054.03982,14039.94972,0,0,2258.35326,2128.12748,0,0,10,0,0,0,0,0.87,,0,V,TSIPOURA 2014,,Unchecked,,0,0,16.82,0,0,0,2,0,4937,11.21280945,2.175384118,0,380-500,380-500
1419980400000,REGION1,SITE1,121_32,114_TS_0613_69,TSIPOURA,14.87,14.92,CHILIADOU,,2013,December,12/30/2014,12/31/2014,480.32,481.89,481.82,0.01,481.05,480.32,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,375,0,0,76636,36809.80352,76616,36920.48424,0,0,0,110.68072,46.32328,3.388123966,8.095281681,20,0,0,1.02,1.02,0.33,375,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.2,0,0,0,0,2,2714,2.825847025,2.168212968,32,380-500,380-500
1419980400001,REGION1,SITE1,121_36,114_TS_0613_69,TSIPOURA,17.78,17.83,CHILIADOU,,2013,December,12/30/2014,12/31/2014,492.58,493.93,493.86,0.01,493.3,492.58,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,375,0,0,89360,44016.9488,89335,44125.23655,0,0,0,108.28775,52.0067,3.462995584,7.210609402,25,0,0,0.85,0.85,0.27,375,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.2,0,0,0,0,2,2743,2.978996069,2.197109874,32,380-500,380-500
1419980400002,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,17.59,17.63,CHILIADOU,,2013,December,12/30/2014,12/31/2014,501.18,502.48,502.41,0.01,501.18,501.18,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,350,0,0,86862,43533.49716,86837,43633.85576,0,0,0,100.3586,-12.5295,3.487493847,-27.93407558,25,0,0,0.8,0.8,0.26,350,0,V,TSIPOURA 2014,,Unchecked,,0,0,16.2,0,0,0,0,2,2539,2.840807376,1.936704194,32,500-600,500-600
1419980400003,REGION1,SITE1,121_A1,121_TS_0514_105,TSIPOURA,3.12,3.15,CHILIADOU,,2014,May,12/30/2014,12/31/2014,126.34,127.3,127.25,0.04,126.68,126.34,BL 3.5 BREAM,VLUE LINE,FEEDUS,650,0,0,420715,53153.1331,420375,53513.7375,0,0,0,360.6044,99.9719,1.802529309,6.501827013,340,0,0,1.22,1.22,0.76,650,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.2,0,0,0,0,2,33542.42,7.477359991,1.305270707,32,100-150,100-150
1419980400004,REGION1,SITE1,121_A2,121_TS_0514_105,TSIPOURA,2.49,2.5,CHILIADOU,,2014,May,12/30/2014,12/31/2014,101.02,101.72,101.69,0.03,101.02,101.02,BL 3.5 BREAM,VLUE LINE,FEEDUS,475,0,0,418865,42313.7423,418425,42562.191,0,0,0,248.4487,-44.4488,1.911863495,-10.68645273,440,0,0,1.12,1.12,0.69,475,0,V,TSIPOURA 2015,,Unchecked,,0,0,16.2,0,0,0,0,2,34309.53,7.668415496,1.597845437,32,100-150,100-150
1419980400005,REGION1,SITE1,121_S5,121_TS_0913_99,TSIPOURA,12.08,12.1,KASTELLA,,2013,December,12/30/2014,12/31/2014,480.62,481.15,481.12,0.01,480.62,480.62,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,100,0,0,60657,29152.96734,60657,29185.11555,0,0,0,32.14821,0,3.110593094,0,0,0,0,0.34,0,0.11,100,0,A,TSIPOURA 2015,,Unchecked,,0,0,16.2,0,0,0,0,2,2381.7,3.636305342,1.779654711,16,380-500,380-500
1419980400006,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,4.08,5.19,CHILIADOU,,2013,December,12/30/2014,12/31/2014,489.78,489.78,489.78,0,489.78,0,,,,0,0,0,10319,5054.03982,13119,6425.42382,12221.97012,0,0,13593.35412,13593.35412,0,0,10,0,0,0,0,0,,0,V,TSIPOURA 2014,,Unchecked,,0,0,16.65,0,0,0,1,1,4947,11.23552124,1.97926932,0,380-500,380-500
1420110000000,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,5.19,1.54,CHILIADOU,,2013,December,12/31/2014,1/2/2015,489.78,483.58,489.78,-1.27,489.78,0,,,,0,0,0,13119,6425.42382,3950,1910.141,4433.94502,0,0,-81.3378,-56.8478,0,0,0,0,0,0,0,-0.64,,0,V,TSIPOURA 2014,,Unchecked,,0,0,16.17,0,0,0,1,1,4947,11.23552124,1.989940391,0,380-500,380-500
1420196400000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,6.35,4.97,KASTELLA,,2013,December,12/31/2014,1/4/2015,319.56,314.03,320.54,-2.03,319.56,319.56,"SILVERLINE 5,0 mm",SILVER LINE,FEEDUS,100,0,0,47944,15320.98464,38200,11995.946,3059.90832,0,0,-265.13032,-53.88432,-0.377173007,-1.855827447,20,0,0,0.16,10.54,-0.44,100,0,V,TSIPOURA 2015,,Unchecked,,0,0,15.92,0,0,0,1,1,3507.95,5.211730304,1.900181874,16,300-380,300-380
1420282800000,REGION1,SITE2,119_V8,119_TS_0413_102,TSIPOURA,1.54,,CHILIADOU,,2013,December,1/2/2015,1/4/2015,483.58,478.98,483.58,-0.95,483.58,0,,,,0,0,0,3950,1910.141,0,0,6576.90154,0,0,4666.76054,4666.76054,0,0,0,0,0,0,0,-0.48,,0,V,TSIPOURA 2014,,Unchecked,,0,0,15.93,0,0,0,2,0,4947,11.23552124,1.959672589,0,380-500,380-500
1420455600000,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,16.48,9.96,CHILIADOU,,2013,December,12/31/2014,1/10/2015,546.31,533.17,549.26,-2.93,544.34,546.31,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,425,0,0,44040,24059.4924,27270,14539.5459,8935.9292,0,0,-584.0173,-279.4114,-0.727718169,-1.521054617,10,0,0,0.18,7.35,-0.24,425,0,A,TSIPOURA 2015,,Unchecked,,0,0,15.75,0,0,0,1,1,1280,2.824983447,2.240291377,48,500-600,500-600
1420455600001,REGION1,SITE2,119_P1,119_TS_0604_49,TSIPOURA,5.43,4.32,KANATADIKA,,2013,December,12/31/2014,1/10/2015,2508.88,2000,2508.88,-20.28,2508.88,0,,,,0,0,0,743,1864.09784,741,1482,2,0,0,-380.09784,-3.01776,0,0,1,0,0,0,0,-2.27,,0,-,TSIPOURA 2015,,Unchecked,,0,0,15.75,0,0,0,1,1,73,8.69047619,-1.447497339,0,>2000,>2000
1420628400000,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,17.63,14.09,CHILIADOU,,2013,December,12/31/2014,1/14/2015,502.48,474.03,507.32,-6.56,496.17,502.48,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1375,0,0,86837,43633.85576,73558,34868.69874,6270.94287,0,0,-2494.21415,-865.64003,-0.55127584,-1.588420073,75,0,0,0.23,2.03,-0.42,1375,0,V,TSIPOURA 2014,,Unchecked,,0,0,15.39,0,0,0,1,1,2589,2.896750806,2.142357876,124,500-600,380-500
1420628400001,REGION1,SITE2,119_59,119_TS_0613_105,TSIPOURA,15.32,15.98,CHILIADOU,,2013,December,12/31/2014,1/14/2015,482.31,503.25,488.33,3.06,474.53,482.31,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1508,0,0,76650,36969.0615,76610,38553.9825,0,0,0,1584.921,-615.3182,0.951466982,-2.450764499,40,0,0,0.29,0.29,0.3,1508,0,V,TSIPOURA 2015,,Unchecked,,0,0,15.7,0,0,0,0,2,2610,3.29462257,1.829427905,160,380-500,500-600
1420628400002,REGION1,SITE2,119_A5,119_TS_0613_105,TSIPOURA,14.15,13.67,CHILIADOU,,2013,December,12/31/2014,1/14/2015,520.29,502.64,527.35,-4.69,510.97,520.29,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1000,0,0,43329,22543.64541,43309,21768.83576,0,0,0,-774.80965,-414.04568,-1.290639578,-2.415192449,20,0,0,0.32,0.32,-0.25,1000,0,V,TSIPOURA 2015,,Unchecked,,0,0,15.7,0,0,0,0,2,1377,3.081502036,2.057431537,176,500-600,500-600
1420628400003,REGION1,SITE2,119_V5,119_TS_0613_105,TSIPOURA,14.28,13.75,CHILIADOU,,2013,December,12/31/2014,1/14/2015,492.48,474.42,500.57,-5.22,481.92,492.48,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,1120,0,0,42338,20850.61824,42318,20076.50556,0,0,0,-774.11268,-456.72768,-1.446817794,-2.452227113,20,0,0,0.39,0.39,-0.27,1120,0,V,TSIPOURA 2015,,Unchecked,,0,0,15.7,0,0,0,0,2,5691,11.85402737,2.343769291,208,380-500,380-500
1420801200000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,4.97,4.05,KASTELLA,,2013,December,1/4/2015,1/14/2015,314.03,317.77,319.45,-0.53,311.81,314.03,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,460,0,0,38200,11995.946,30746,9770.15642,5415.8551,0,0,3190.06552,3006.81936,0.144197665,0.152985579,40,0,0,0.34,-0.34,0.12,385,0,V,TSIPOURA 2015,,Unchecked,,0,0,15.18,0,0,0,2,0,3547.95,5.271157951,1.913544637,91,300-380,300-380
1420974000000,REGION1,SITE2,119_A2,119_TS_0413_102,TSIPOURA,9.96,6.63,CHILIADOU,,2013,December,1/10/2015,1/12/2015,533.17,523.36,533.34,-1.87,533.17,533.17,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,10,0,0,27270,14539.5459,18488,9675.87968,13526.84312,0,0,8663.1769,8844.54418,0.001154311,0.001130641,10,0,0,0.03,-0.02,-0.93,10,0,A,TSIPOURA 2015,,Unchecked,,0,0,15.57,0,0,0,2,0,1280,2.824983447,2.276660088,16,500-600,500-600
1421362800000,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,14.09,10.18,CHILIADOU,,2013,December,1/14/2015,1/17/2015,474.03,464.12,474.73,-2.23,474.03,474.03,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,125,0,0,73558,34868.69874,54294,25198.93128,15211.75055,0,0,5541.98309,6080.03663,0.022555103,0.020559087,25,0,0,0.11,-0.21,-0.7,125,0,V,TSIPOURA 2014,,Unchecked,,0,0,14.82,0,0,0,2,0,2589,2.896750806,2.196958551,15,380-500,380-500
1421535600000,REGION1,SITE1,121_K4,121_TS_0913_99,TSIPOURA,4.05,3.05,KASTELLA,,2013,December,1/14/2015,1/21/2015,317.77,316.58,319.22,-0.83,316.66,317.77,"BLUELINE 5,0 mm",VLUE LINE,FEEDUS,100,0,0,30746,9770.15642,23207,7346.87206,4737.8947,0,0,2314.61034,2316.4669,0.043203816,0.04316919,35,0,0,0.13,-0.18,-0.05,100,0,V,TSIPOURA 2015,,Unchecked,,0,0,14.79,0,0,0,2,0,3547.95,5.271157951,1.924250093,45,300-380,300-380
1421665200000,REGION1,SITE1,121_37,114_TS_0613_69,TSIPOURA,10.18,7.2,CHILIADOU,,2013,December,1/17/2015,1/21/2015,464.12,452.36,464.82,-2.68,463.28,464.12,COLORLINE 6.5 mm,COLOR LINE,FEEDUS,125,0,0,54294,25198.93128,39381,17814.38916,15677.80516,0,0,8293.26304,8723.30356,0.015072475,0.014329434,20,0,0,0.11,-0.12,-0.64,125,0,V,TSIPOURA 2014,,Unchecked,,0,0,14.76,0,0,0,2,0,2589,2.896750806,2.251606744,15,380-500,380-500
