"","Middle","Region","Site","Unit","Batch","Species","Start.Fish.Density","End.Fish.Density","Hatchery","Lot.Quality","Origin.Year","Origin.Month","From","To","Start.Av..Wt.","End.Av.Wt.","Model.End.Av..Wt..Act..Feed","Av..Wt..Deviation....","Av..Wt..Before.Sampl.","Model.End.Av..Wt..Sugg..Feed","Actual.Feed","Feed.Category","Supplier","Period.Feed.Qty","Model.Feed.Qty","Feed.Deviation....","Opening.Fish.No","Opening.Biomass","Closing.Fish.No","Closing.Biomass","Harvest.Biomass","Transfer....Kg.","Transfer....Kg..1","Biomass.Produced","Biomass.Produced.Before.Sampl.","Econ..FCR.Period","Econ.FCR.Period.Before.Sampl.","Mortality.No","Model.Mortality.No","Mortality.Deviation....","SFR.Period....","SFR.Period.....Before.Sampl.","SGR.Period....","Max.Feed.Qty","Food.Price","Current.Grading","Feeding.Policy","Group.Tag","Vaccinated","Feeder","Feeding.Rate..Kg...Hour.","Fastings.No","Avg..Temp.","Avg..Oxygene","Transfer....No.","Transfer....No..1","Harvest..No.","Sampling..No.","LTD.Mortality.No","LTD.Mortality..","LTD.Econ..FCR","Period.Day.Degrees","Start.Av..Weight.Category","End.Av..Weight.Category","PRODUCT.TYPE","GROUPING.PROD..BGT"
"357",691424125800001,"GREECE","PETALAS","PEZV13","BAS27102014DS","BASS",1.23,3.19,"VONITSA","",2014,"October","13/12/14","23/04/15",17.23,47.1,45.95,2.5,42.35,51.65,"GR IR. POW. 2","POWER","IRIDA",3832,4493.528359,14.72,71180,1226.4314,67805,3193.6155,0,0,0,1967.1841,1645.11035,1.947962064,2.329327027,3475,2832,-22.7,1.42,1.51,0.77,3085,1.606,"","GR BASS SMOOTHLY","","Unchecked",NA,0,20,15.95,0,0,0,0,2,5195,6.66025641,1.70642278,2119,"A 1-300","A 1-300",NA,NA
"358",691430085600000,"GREECE","PETALAS","PEZV13","BAS27102014DS","BASS",3.19,3.59,"VONITSA","",2014,"October","23/04/15","30/04/15",47.1,49.42,48.76,1.35,48.61,50.16,"GR IR. SMART 3","SMART","IRIDA",200,356.163937,43.85,67805,3193.6155,72732,3594.41544,0,0,0,400.79994,341.88702,0.499002071,0.584988573,1215,161,-654.66,0.84,0.85,0.69,200,1.229,"","GR BASS SMOOTHLY","","Unchecked",NA,0,4,16.18,0,0,0,0,2,6350,8.141025641,1.542432825,131,"A 1-300","A 1-300",NA,NA
"359",691431986400001,"GREECE","PETALAS","PEZV13","BAS27102014DS","BASS",3.59,5.71,"VONITSA","",2014,"October","30/04/15","06/06/15",49.42,67.57,66.93,0.96,68.52,74.27,"GR IR. SMART 3","SMART","IRIDA",2087,3013.928115,30.75,72732,3594.41544,84501,5709.73257,0,0,541.60344,1573.71369,1653.98964,1.326162448,1.261797504,1855,910,-103.85,1.66,1.63,0.85,2087,1.252,"","GR BASS SMOOTHLY","","Unchecked",NA,0,3,18.62,0,0,1,0,2,8341.79,9.34763057,1.522187598,712,"A 1-300","A 1-300",NA,NA
"360",691440280800000,"GREECE","PETALAS","PEV12","BAS27102014DS","BASS",2.97,5.57,"VONITSA","",2014,"October","15/07/15","30/09/15",99.49,190.17,183.87,3.43,183.49,199.31,"GR IR. PLUS 4,5 V","PLUS","IRIDA",11962.5,14257.20901,16.1,83523,8309.70327,82048,15603.06816,0,0,0,7293.36489,6745.28425,1.64018943,1.773461215,1475,1879,21.5,1.34,1.37,0.84,6875,1.14,"","GR BASS SMOOTHLY","","Unchecked",NA,0,10,26.58,0,0,1,0,1,10754.79,12.0515865,1.535911081,2084,"A 1-300","A 1-300",NA,NA
"361",7.01431297e+14,"GREECE","PETALAS","AKK01","BAS28032015VML A","BASS",0.68,2.8,"VONITSA","",2015,"March","28/03/15","23/06/15",6.6,28.14,25.6,9.92,27.01,32.18,"GR IR. POW. 2","POWER","IRIDA",2542,3451.735693,26.36,103100,680.46,99535,2800.9149,0,0,0,2120.4549,2007.98035,1.198799371,1.265948643,3535,3566,0.87,1.95,2,1.67,1661.5,1.641,"","GR BASS SMOOTHLY","","Unchecked",NA,0,2,17.88,0,0,0,0,1,3535,3.42870999,1.198799371,1585,"A 1-300","A 1-300",NA,NA
"362",701437170400000,"GREECE","PETALAS","AKK01","BAS28032015VML A","BASS",2.8,6.44,"VONITSA","",2015,"March","23/06/15","11/08/15",28.14,67.09,62.21,7.84,65.12,65.55,"GR IR. SMART 3","SMART","IRIDA",4469.1,4933.745684,9.42,99535,2800.9149,96035,6442.98815,0,0,0,3642.07325,3452.8843,1.227075815,1.294309224,1030,1473,30.07,2.09,2.12,1.77,3312.5,1.25,"","GR BASS SMOOTHLY","","Unchecked",NA,0,2,24.3,0,0,0,0,2,4515,4.379243453,1.209729448,1219,"A 1-300","A 1-300",NA,NA
"363",701442829600000,"GREECE","PETALAS","ANP05","BAS28032015VML A","BASS",2.61,4.38,"VONITSA","",2015,"March","20/08/15","23/10/15",74.2,126.79,125.49,1.04,127.3,137.39,"GR IR. PLUS 4,5 V","PLUS","IRIDA",7262.5,9057.265908,19.82,98574,7314.1908,96688,12259.07152,0,0,0,4944.88072,4994.1916,1.468690634,1.454189303,1125,1885,40.32,1.19,1.18,0.84,4012.5,1.14,"","BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL","","Unchecked",NA,0,13,25.59,0,0,1,0,1,5710,5.538312318,1.313508098,1670,"A 1-300","A 1-300",NA,NA
"364",711429871400000,"GREECE","PETALAS","AKZK1","BAS28032015VML B","BASS",0.45,1.03,"VONITSA","",2015,"March","28/03/15","21/05/15",4.47,10.38,11.49,-9.66,10.78,14.01,"GR IR. POW.1,5","POWER","IRIDA",865,1162.959365,25.62,101400,453.258,98930,1026.8934,0,0,0,573.6354,613.2074,1.507926463,1.410615723,2470,2478,0.32,2.28,2.24,1.56,794,1.965,"","BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL","","Unchecked",NA,0,2,16.55,0,0,0,0,1,2470,2.435897436,1.507905434,917,"A 1-300","A 1-300",NA,NA
"365",711435831200000,"GREECE","PETALAS","AKZK1","BAS28032015VML B","BASS",1.03,5.52,"VONITSA","",2015,"March","21/05/15","13/08/15",10.38,60.54,54.2,11.7,54.91,54.82,"GR IR. POW. 2","POWER","IRIDA",5022.5,5096.352533,1.45,98930,1026.8934,91123,5516.58642,0,0,0,4489.69302,3976.67053,1.118673365,1.262991229,2565,2713,5.46,2.24,2.38,2.1,2513.5,1.621,"","BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL","","Unchecked",NA,0,2,22.76,0,0,0,0,2,5035,4.965483235,1.160005876,1943,"A 1-300","A 1-300",NA,NA
"366",711442527200000,"GREECE","PETALAS","ANP06","BAS28032015VML B","BASS",2.65,3.12,"VONITSA","",2015,"March","05/09/15","30/09/15",82.31,97.5,101.77,-4.2,101.81,106.56,"GR IR. SMART 3","SMART","IRIDA",2475,3105.203667,20.3,90218,7425.84358,89488,8725.08,0,0,0,1299.23642,1684.9297,1.904965072,1.468904014,730,682,-7.04,1.23,1.2,0.68,1837.5,1.254,"","BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL","","Unchecked",NA,0,5,26.26,0,0,1,0,1,6670,6.57790927,1.305394332,684,"A 1-300","A 1-300",NA,NA
"367",721406671200000,"GREECE","PETALAS","AKZ01","BAS28072014VML","BASS",0.4,0.45,"VONITSA","48-70%18,5",2014,"July","28/07/14","31/07/14",3.72,4.26,4.26,0,3.95,4.41,"GR IR. POW.1,5","POWER","IRIDA",59,75.2236331,21.57,106200,395.064,104550,445.383,0,0,0,50.319,17.9085,1.172519327,3.294524946,1650,200,-725,4.69,4.87,4.52,59,1.93,"","GR BASS SMOOTHLY","","Unchecked",NA,0,0,23.28,0,0,0,0,1,1650,1.553672316,1.172426127,92,"A 1-300","A 1-300",NA,NA
"368",721416999600000,"GREECE","PETALAS","AKK01","BAS28072014VML","BASS",0.41,8.93,"VONITSA","48-70%18,5",2014,"July","03/11/14","19/12/14",59.52,87.26,83.73,4.22,88.79,97.01,"GR IR. SMART 3","SMART","IRIDA",3487.5,5208.431783,33.04,6885,409.7952,102326,8928.96676,0,0,6238.1418,2281.02976,2437.58854,1.52891473,1.430717261,850,1256,32.32,10.24,9.64,0.83,3337.5,1.226,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,10,20.19,0,0,6,0,1,6978.93,5.430031448,1.169800373,953,"A 1-300","A 1-300",NA,NA
"369",721416999600001,"GREECE","PETALAS","AKZ03V","BAS28072014VML","BASS",0.24,6.16,"VONITSA","48-70%18,5",2014,"July","03/11/14","19/12/14",36.1,63.42,56.99,11.28,64.26,69.37,"GR IR. SMART 3","SMART","IRIDA",2528.5,4009.954389,36.94,6514,235.1554,97172,6162.64824,0,0,4110.4208,1817.07204,1898.69652,1.391524356,1.331703078,1270,1204,-5.48,9.88,9.49,1.22,1728.5,1.226,"SMALL","GR BASS SMOOTHLY","","Unchecked",NA,0,10,20.19,0,0,6,0,1,6480.09,5.886894166,1.3919169,953,"A 1-300","A 1-300",NA,NA
"370",721422140400000,"GREECE","PETALAS","AKK01","BAS28072014VML","BASS",8.93,NA,"VONITSA","48-70%18,5",2014,"July","19/12/14","02/03/15",87.26,113.57,109.61,3.61,109.61,118.83,"GR IR. PLUS 4,5 V","PLUS","IRIDA",4700,6425.486278,26.85,102326,8928.96676,0,0,0,11447.96,0,2518.99324,2518.99324,1.865824777,1.865824777,1585,2190,27.63,0,0,0.36,1825,1.12,"BIG","GR BASS SMOOTHLY","","Unchecked",NA,0,26,16.32,0,1,0,0,2,8563.93,6.663257723,1.330184758,1214,"A 1-300","A 1-300",NA,NA
"371",7.21423134e+14,"GREECE","PETALAS","AKZ03V","BAS28072014VML","BASS",6.16,3.15,"VONITSA","48-70%18,5",2014,"July","19/12/14","25/03/15",63.42,92.6,87.39,5.96,88.16,95.92,"GR IR. SMART 3","SMART","IRIDA",4900,6302.14327,22.25,97172,6162.64824,95261,8821.1686,0,0,0,2658.52036,2235.56152,1.843130515,2.191843059,1975,2743,28,0.69,0.71,0.39,4800,1.201,"SMALL","GR BASS SMOOTHLY","","Unchecked",NA,0,31,15.95,0,0,0,0,2,8455.09,7.681100107,1.535205428,1557,"A 1-300","A 1-300",NA,NA
"372",721432204200000,"GREECE","PETALAS","AKZ03V","BAS28072014VML","BASS",3.15,6.06,"VONITSA","48-70%18,5",2014,"July","25/03/15","17/07/15",92.6,182.35,171.09,6.58,177.19,183.06,"GR AGR 02  (5 mm)","OPTIMA","AGROINVEST",13137.5,15189.41335,13.51,95261,8821.1686,93021,16962.37935,0,0,0,8141.21075,7661.22239,1.613703465,1.714804679,2240,3201,30.02,0.93,0.94,0.59,9212.5,1.11,"SMALL","GR BASS SMOOTHLY","","Unchecked",NA,0,13,18.58,0,0,0,0,2,10695.09,9.716047605,1.57381311,2149,"A 1-300","A 1-300",NA,NA
"373",731400149800000,"GREECE","PETALAS","AKS01","BAS29032014VMI","BASS",0.68,2.28,"VONITSA","80-100%12,5",2014,"March","29/03/14","01/07/14",6.43,22.09,22.41,-1.43,17.35,37.94,"GR IR. POW. 2","POWER","IRIDA",2139,4344.902127,50.77,106000,681.58,103310,2282.1179,0,0,0,1600.5379,1110.8485,1.33642571,1.925555105,2690,3760,28.46,1.72,1.98,1.31,1393.5,1.604,"","GR BASS SMOOTHLY","","Unchecked",NA,0,6,18.15,0,0,0,0,1,2690,2.537735849,1.309559742,1714,"A 1-300","A 1-300",NA,NA
"374",731404640800000,"GREECE","PETALAS","AKS01","BAS29032014VMI","BASS",2.28,2.48,"VONITSA","80-100%12,5",2014,"March","01/07/14","11/07/14",22.09,24.33,24.83,-2.01,24.86,28.55,"GR IR. POW. 2","POWER","IRIDA",353.5,836.7405534,57.75,103310,2282.1179,101877,2478.66741,0,0,0,196.54951,250.54432,1.798529032,1.410928015,2030,404,-402.48,1.49,1.47,0.97,353.5,1.607,"","GR BASS SMOOTHLY","","Unchecked",NA,0,3,23.15,0,0,0,0,2,4720,4.452830189,1.363038874,256,"A 1-300","A 1-300",NA,NA
"375",731405936800000,"GREECE","PETALAS","AKS01","BAS29032014VMI","BASS",2.48,3.61,"VONITSA","80-100%12,5",2014,"March","11/07/14","31/07/14",24.33,35.69,35.9,-0.58,35.69,37.79,"GR IR. POW. 2","POWER","IRIDA",1500,1748.009071,14.19,101877,2478.66741,101267,3614.21923,0,0,0,1135.55182,1135.55182,1.32094368,1.32094368,1010,690,-46.38,2.49,2.49,1.92,1500,1.607,"","GR BASS SMOOTHLY","","Unchecked",NA,0,0,22.74,0,0,0,0,2,5330,5.028301887,1.338214384,476,"A 1-300","A 1-300",NA,NA
"376",731408096800000,"GREECE","PETALAS","AKS01","BAS29032014VMI","BASS",3.61,5.69,"VONITSA","80-100%12,5",2014,"March","31/07/14","30/08/14",35.69,56.33,54.57,3.23,54.5,58.66,"GR IR. SMART 3","SMART","IRIDA",2525,3087.932441,18.23,101267,3614.21923,101035,5691.30155,0,0,0,2077.08232,1892.18827,1.215647534,1.334433809,1265,930,-36.02,1.84,1.87,1.52,1875,1.223,"","GR BASS SMOOTHLY","","Unchecked",NA,0,2,22.39,0,0,0,0,2,6505,6.136792453,1.274921158,694,"A 1-300","A 1-300",NA,NA
"377",731414189800000,"GREECE","PETALAS","AKS01","BAS29032014VMI","BASS",5.69,12.97,"VONITSA","80-100%12,5",2014,"March","30/08/14","19/12/14",56.33,134.77,129.85,3.79,132.98,166.47,"GR IR. PLUS 4,5 V","PLUS","IRIDA",11226,17397.39576,35.47,101035,5691.30155,96210,12966.2217,0,0,0,7274.92015,7102.70425,1.543109721,1.58052477,4890,3248,-50.55,1.14,1.15,0.79,6237.5,1.123,"","GR BASS SMOOTHLY","","Unchecked",NA,0,21,22.2,0,0,0,0,2,11330,10.68867925,1.431706388,2499,"A 1-300","A 1-300",NA,NA
"378",731425335400000,"GREECE","PETALAS","DIX04","BAS29032014VMI","BASS",4.84,6.28,"VONITSA","80-100%12,5",2014,"March","03/01/15","30/04/15",141.49,187.57,177.18,5.86,177.99,186.22,"GR IR. PLUS 4,5 V","PLUS","IRIDA",8669,10552.57241,17.85,95765,13549.78985,93685,17572.49545,0,0,0,4022.7056,3125.2033,2.15501726,2.773899541,2080,3304,37.05,0.48,0.49,0.24,7850,1.117,"","GR BASS SMOOTHLY","","Unchecked",NA,0,30,15.44,0,0,1,0,1,13855,13.07075472,1.616667852,1837,"A 1-300","A 1-300",NA,NA
"379",731431727200000,"GREECE","PETALAS","DIX04","BAS29032014VMI","BASS",6.28,7.15,"VONITSA","80-100%12,5",2014,"March","30/04/15","31/05/15",187.57,215,203.06,5.88,204.25,218.88,"GR AGR 02  (5 mm)","OPTIMA","AGROINVEST",2710,5563.335631,51.29,93685,17572.49545,93094,20015.21,0,0,0,2442.71455,1441.95405,1.109421484,1.879394146,665,720,7.64,0.47,0.48,0.44,1650,1.11,"","GR BASS SMOOTHLY","","Unchecked",NA,0,4,18.42,0,0,0,0,2,14445,13.62735849,1.552579624,593,"A 1-300","A 1-300",NA,NA
"380",731440064800000,"GREECE","PETALAS","DIX04","BAS29032014VMI","BASS",7.18,8.78,"VONITSA","80-100%12,5",2014,"March","11/07/15","29/09/15",217.41,269,303.12,-11.26,301.21,335.68,"GR AGR 03  (6.5 mm)","OPTIMA","AGROINVEST",15225,21322.47832,28.6,92439,20097.16299,91389,24583.641,0,0,0,4486.47801,7430.1177,3.393530508,2.049092708,945,1377,31.37,0.85,0.81,0.27,13537.5,1.11,"","GR BASS SMOOTHLY","","Unchecked",NA,0,13,26.44,0,0,0,0,2,16045,15.13679245,2.148015604,2153,"A 1-300","A 1-300",NA,NA
"381",741367272800000,"GREECE","PETALAS","PEA05","BAS29042013NIR","BASS",0.26,0.27,"NIREUS","",2013,"April","29/04/13","30/04/13",2.37,2.45,2.47,-0.81,2.47,2.54,"GR IR. POW.1,5","POWER","IRIDA",12,20.66877122,41.94,110000,260.7,110000,269.5,0,0,0,8.8,11,1.363636364,1.090909091,0,158,100,4.53,4.51,3.32,12,2.017,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,0,18.2,0,0,0,0,1,0,0,1.363636364,36,"A 1-300","A 1-300",NA,NA
"382",741368655200006,"GREECE","PETALAS","PEA05","BAS29042013NIR","BASS",0.27,0.61,"NIREUS","",2013,"April","30/04/13","31/05/13",2.45,6,5.97,0.5,5.96,7.07,"GR IR. POW.1,5","POWER","IRIDA",415.5,548.5102839,24.25,110000,269.5,101300,607.8,0,0,0,338.3,334.248,1.228199823,1.243088964,8700,1786,-387.12,3.22,3.23,2.89,415.5,2.018,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,2,17.97,0,0,0,0,2,8700,7.909090909,1.211466436,595,"A 1-300","A 1-300",NA,NA
"383",741371290400007,"GREECE","PETALAS","PEA05","BAS29042013NIR","BASS",0.61,1.37,"NIREUS","",2013,"April","31/05/13","30/06/13",6,14,13.66,2.49,13.6,15.1,"GR IR. POW.1,5","POWER","IRIDA",880.5,1052.672836,16.36,101300,607.8,97605,1366.47,0,0,0,758.67,719.628,1.160583653,1.223548834,3955,1300,-204.23,3.13,3.19,2.82,770.5,2.022,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,2,13.26,0,0,0,0,2,12395,11.26818182,1.16479919,640,"A 1-300","A 1-300",NA,NA
"384",741397860200000,"GREECE","PETALAS","PEV03","BAS29042013NIR","BASS",5.88,8.74,"NIREUS","",2013,"April","04/02/14","01/07/14",162.42,246.57,250.01,-1.38,245.95,271.57,"GR IR. PLUS 4,5 V","PLUS","IRIDA",17775,22714.21775,21.75,101427,16473.77334,99242,24470.09994,0,0,0,7996.3266,7934.79656,2.222895698,2.240133048,2555,3637,29.75,0.6,0.6,0.28,15125,1.12,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,41,17.37,0,0,1,0,1,56393.3,40.03560753,1.985126953,2562,"A 1-300","A 1-300",NA,NA
"385",741405504800022,"GREECE","PETALAS","PEV03","BAS29042013NIR","BASS",8.74,10.13,"NIREUS","",2013,"April","01/07/14","31/07/14",246.57,287.19,288.39,-0.42,287.21,288.58,"GR IR. PLUS 6 V","PLUS","IRIDA",7925,7957.642981,0.41,99242,24470.09994,98747,28359.15093,0,0,0,3889.05099,3891.02593,2.037772202,2.036737905,495,575,13.91,1,1,0.51,7100,1.12,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,6,22.85,0,0,0,0,2,56838.3,40.35152884,1.992432491,708,"A 1-300","A 1-300",NA,NA
"386",741410777000004,"GREECE","PETALAS","PEV03","BAS29042013NIR","BASS",10.13,13.76,"NIREUS","",2013,"April","31/07/14","31/10/14",287.19,397,411.5,-3.52,413.11,420.44,"GR IR. PLUS 6 V","PLUS","IRIDA",25750,27774.15437,7.29,98747,28359.15093,97062,38533.614,0,0,0,10174.46307,11738.13189,2.530846082,2.193705118,1685,1674,-0.66,0.84,0.83,0.35,25750,1.12,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,20,23.28,0,0,0,0,2,58523.3,41.54777021,2.1266759,2173,"A 1-300","C 365-600",NA,NA
"387",741417388400001,"GREECE","PETALAS","PEV03","BAS29042013NIR","BASS",13.76,12.4,"NIREUS","",2013,"April","31/10/14","31/12/14",397,474.77,458.36,3.58,495.18,475.38,"GR IR. PLUS 6 V","PLUS","IRIDA",11412.5,14980.09422,23.82,97062,38533.614,73126,34718.03102,9620.68177,0,0,5805.09879,7297.60045,1.965944149,1.563870217,1473,727,-102.61,0.45,-0.16,0.29,11012.5,1.121,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,24,19.99,0,0,0,3,2,59932.3,42.54806938,2.095497911,1245,"C 365-600","C 365-600",NA,NA
"388",741423911600008,"GREECE","PETALAS","PEV03","BAS29042013NIR","BASS",12.5,12.06,"NIREUS","",2013,"April","31/01/15","28/02/15",483,475,484.6,-1.98,477.44,486.66,"GR IR. PLUS 6 V","PLUS","IRIDA",2775,3155.983272,12.07,72436,34986.588,71111,33777.725,0,0,0,-1208.863,-1035.35216,-2.295545484,-2.680247463,1325,145,-813.79,0.29,0.29,-0.06,2775,1.12,"","GR BASS SMOOTHLY","PEA05\BAS29042013NIR","Unchecked",NA,0,10,15.34,0,0,0,0,2,62011.3,44.02402535,2.288442075,449,"C 365-600","C 365-600",NA,NA
"389",751415183400001,"GREECE","PETALAS","PEV06","BAS29092014VMS","BASS",1.21,3.97,"VONITSA","",2014,"September","29/09/14","12/12/14",12.14,41.02,41.59,-1.37,42.97,56.76,"GR IR. POW. 2","POWER","IRIDA",3658,5663.224792,35.41,99400,1206.716,96795,3970.5309,0,0,0,2763.8149,2952.56515,1.323532918,1.238922704,2505,2385,-5.03,2.13,2.07,1.65,2651,1.611,"","GR BASS SMOOTHLY","","Unchecked",NA,0,4,21.43,0,0,0,0,1,2445,2.459758551,1.320394526,1616,"A 1-300","A 1-300",NA,NA
"390",751422874800000,"GREECE","PETALAS","PEV06","BAS29092014VMS","BASS",3.97,6.12,"VONITSA","",2014,"September","12/12/14","26/03/15",41.02,65.03,64.15,1.37,62.28,75.75,"GR IR. SMART 3","SMART","IRIDA",4298.5,6086.194146,29.37,96795,3970.5309,94040,6115.4212,0,0,0,2144.8903,1886.2803,2.004065196,2.278823566,2810,2945,4.58,0.83,0.85,0.44,4183.5,1.201,"","GR BASS SMOOTHLY","","Unchecked",NA,0,25,16.14,0,0,0,0,2,5229,5.26056338,1.620335775,1706,"A 1-300","A 1-300",NA,NA
"391",751429093800001,"GREECE","PETALAS","PEV06","BAS29092014VMS","BASS",6.12,7.39,"VONITSA","",2014,"September","26/03/15","05/05/15",65.03,71.52,73.85,-3.16,75.08,76.54,"GR IR. SMART 3","SMART","IRIDA",1775,2232.072032,20.48,94040,6115.4212,103260,7385.1552,0,0,0,1269.734,1637.3396,1.39793059,1.084075655,4465,1135,-293.39,0.66,0.64,0.24,1725,1.246,"","GR BASS SMOOTHLY","","Unchecked",NA,0,9,15.63,0,0,0,0,2,9660,9.718309859,1.575072641,646,"A 1-300","A 1-300",NA,NA
"392",751437775200001,"GREECE","PETALAS","PEG06","BAS29092014VMS","BASS",3.22,7.41,"VONITSA","",2014,"September","08/06/15","09/09/15",88.5,206.21,178.52,15.51,184.79,200.15,"GR IR. PLUS 4,5 V","PLUS","IRIDA",15500,19449.93447,20.31,101960,9023.46,100555,20735.44655,0,0,0,11711.98655,9558.09845,1.323430482,1.621661472,1405,2820,50.18,1.18,1.26,0.91,14887.5,1.14,"","GR BASS SMOOTHLY","","Unchecked",NA,0,13,24.49,0,0,1,0,1,12365,12.43963783,1.41924184,2314,"A 1-300","A 1-300",NA,NA
"393",761389135600001,"GREECE","PETALAS","PEZ09","BAS29102013NS","BASS",0.51,3.25,"NIREUS","",2013,"October","29/10/13","19/03/14",4.6,31.81,33.88,-6.11,30.34,51.96,"GR IR. POW. 2","POWER","IRIDA",4366.5,7274.924179,39.98,111000,510.6,102195,3250.82295,0,0,0,2740.22295,2589.9963,1.593483479,1.685909744,8805,5146,-71.1,2.09,2.16,1.37,3186.5,1.615,"","GR BASS SMOOTHLY","","Unchecked",NA,0,7,18.01,0,0,0,0,1,8805,7.932432432,1.593483479,2552,"A 1-300","A 1-300",NA,NA
"394",761399717800001,"GREECE","PETALAS","PEZ09","BAS29102013NS","BASS",3.25,7.43,"NIREUS","",2013,"October","19/03/14","01/07/14",31.81,73.63,75.65,-2.67,73.91,89.46,"GR IR. SMART 3","SMART","IRIDA",6689.5,8991.362578,25.6,102195,3250.82295,100900,7429.267,0,0,0,4178.44405,4206.69605,1.600954786,1.590202839,1325,3150,57.94,1.27,1.27,0.81,6076.5,1.224,"","GR BASS SMOOTHLY","","Unchecked",NA,0,18,17.95,0,0,0,0,2,10100,9.099099099,1.573424476,1874,"A 1-300","A 1-300",NA,NA
"395",7.61405116e+14,"GREECE","PETALAS","PEZ09","BAS29102013NS","BASS",7.43,10.5,"NIREUS","",2013,"October","01/07/14","22/07/14",73.63,90.66,90.72,-0.07,90.76,93.24,"GR IR. SMART 3","SMART","IRIDA",2600,3009.505934,13.61,100900,7429.267,115819,10500.15054,0,0,0,3070.88354,3082.46544,0.84666187,0.843480665,720,664,-8.43,1.39,1.39,0.99,2600,1.224,"","GR BASS SMOOTHLY","","Unchecked",NA,0,5,22.69,0,0,0,0,2,10570,9.522522523,1.346954622,501,"A 1-300","A 1-300",NA,NA
"396",7.61406412e+14,"GREECE","PETALAS","PEZ09","BAS29102013NS","BASS",10.5,11.35,"NIREUS","",2013,"October","22/07/14","31/07/14",90.66,98.13,98.41,-0.28,98.13,100.22,"GR IR. PLUS 4,5 V","PLUS","IRIDA",1400,1730.964206,19.12,115819,10500.15054,115659,11349.61767,0,0,0,849.46713,849.46713,1.648092022,1.648092022,410,340,-20.59,1.42,1.42,0.88,750,1.12,"","GR BASS SMOOTHLY","","Unchecked",NA,0,1,23.16,0,0,0,0,2,10980,9.891891892,1.368758724,229,"A 1-300","A 1-300",NA,NA
"397",761415097000001,"GREECE","PETALAS","SAP05","BAS29102013NS","BASS",6.28,10.02,"NIREUS","",2013,"October","01/10/14","08/12/14",153.69,247.61,231.36,7.02,235.02,244.1,"GR IR. PLUS 4,5 V","PLUS","IRIDA",15887.5,18604.74353,14.61,114334,17571.99246,113299,28053.96539,0,0,0,10481.97293,9055.53852,1.515697484,1.754451153,1100,1917,42.62,1.04,1.07,0.7,15662.5,1.123,"","GR BASS SMOOTHLY","","Unchecked",NA,0,13,21.51,0,0,1,0,1,13340,12.01801802,1.495314731,1492,"A 1-300","A 1-300",NA,NA
"398",761419721200002,"GREECE","PETALAS","SAP05","BAS29102013NS","BASS",10.02,11.08,"NIREUS","",2013,"October","08/12/14","16/01/15",247.61,275.28,273.82,0.53,273.39,289.22,"GR IR. PLUS 6 V","PLUS","IRIDA",6087.5,9635.398219,36.82,113299,28053.96539,112684,31019.65152,0,0,0,2965.68613,2752.71337,2.052644728,2.211454366,615,840,26.79,0.53,0.53,0.27,5262.5,1.12,"","GR BASS SMOOTHLY","","Unchecked",NA,0,11,18.16,0,0,0,0,2,13955,12.57207207,1.549490975,726,"A 1-300","A 1-300",NA,NA
"399",761433930400000,"GREECE","PETALAS","PEG10","BAS29102013NS","BASS",12.09,13.15,"NIREUS","",2013,"October","20/04/15","31/07/15",307.81,351,425.05,-17.42,375.14,435.6,"GR AGR 03  (6.5 mm)","OPTIMA","AGROINVEST",28337.5,31097.09168,8.87,110008,33861.56248,104930,36830.43,1176.0848,0,0,4144.95232,6677.96252,6.836628702,4.243435017,1730,2093,17.34,0.77,0.63,0.13,22850,1.11,"","GR BASS SMOOTHLY","","Unchecked",NA,0,11,20.54,0,0,1,1,1,18360,16.54054054,2.281767648,2126,"B 300-365","B 300-365",NA,NA
"400",7.71413153e+14,"GREECE","PETALAS","PEA14","BAS30082014VMS A","BASS",0.36,3.51,"VONITSA","64-85%19,5",2014,"August","30/08/14","25/11/14",3.04,30.8,29.98,2.74,30.75,41.22,"GR IR. POW. 2","POWER","IRIDA",3714.23,5388.420407,31.07,117400,356.896,114075,3513.51,0,0,0,3156.614,3150.91025,1.176650043,1.178780005,3325,3921,15.2,3.09,3.1,2.66,2236,1.61,"","GR BASS SMOOTHLY","","Unchecked",NA,0,4,22.96,0,0,0,0,1,3325,2.832197615,1.176647807,2030,"A 1-300","A 1-300",NA,NA
