Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Proteins_Avg;Lipids_Avg;Vitamin_Mineral_Premix;Digestible_Energy;Period Feed Qty;Model Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;PRODUCT TYPE;GROUPING PROD. BGT
GREECE;PETALAS;AKK01;BAS28032015VML A;BASS;0.68;2.8;VONITSA;;2015;March;28/03/15;23/06/15;6.6;28.14;25.6;9.92;27.01;32.18;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;2542;3451.735693;26.36;103100;680.46;99535;2800.9149;0;0;0;2120.4549;2007.98035;1.198799371;1.265948643;3535;3566;0.87;1.95;2;1.67;1661.5;1.641;;GR BASS SMOOTHLY;;Unchecked;;0;2;17.88;0;0;0;0;1;3535;3.42870999;1.198799371;419;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ_1;BAS28032015VML B;BASS;0.45;1.03;VONITSA;;2015;March;28/03/15;21/05/15;4.47;10.38;11.49;-9.66;10.78;14.01;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;865;1162.959365;25.62;101400;453.258;98930;1026.8934;0;0;0;573.6354;613.2074;1.507926463;1.410615723;2470;2478;0.32;2.28;2.24;1.56;794;1.965;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;16.55;0;0;0;0;1;2470;2.435897436;1.507905434;640;A 1-300;A 1-300;;
GREECE;PETALAS;PE_06;BAS09042015VML A;BASS;0.55;1.29;VONITSA;;2015;April;09/04/15;28/05/15;4.61;11.07;12.06;-8.21;11.61;15.06;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;1026;1443.886205;28.94;119600;551.356;116730;1292.2011;0;0;0;740.8451;803.8793;1.384904888;1.276311008;2870;2637;-8.84;2.41;2.34;1.79;836;1.965;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;17.27;0;0;0;0;1;2675;2.236622074;1.38087017;708;A 1-300;B 300-365;;
GREECE;PETALAS;PEZ06;BAS09042015VML B;BASS;0.55;1.35;VONITSA;;2015;April;09/04/15;28/05/15;4.5;11.34;11.62;-2.41;11.12;14.8;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;997.5;1450.739906;31.24;121800;548.1;119485;1354.9599;0;0;0;806.8599;780.5732;1.236274104;1.277907056;2315;2689;13.91;2.28;2.31;1.89;815.5;1.965;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;17.27;0;0;0;0;1;2315;1.900656814;1.236274104;1091;A 1-300;A 1-300;;
GREECE;PETALAS;PE_19;BAS13092014VML;BASS;3.04;7.62;VONITSA;;2014;September;10/04/15;12/08/15;69.06;176.8;163.42;8.19;170.13;180.99;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;19412.5;23254.93872;16.52;123069;8499.14514;120734;21345.7712;0;0;0;12846.62606;12041.33028;1.511097148;1.612155763;2335;4500;48.11;1.12;1.15;0.76;14987.5;1.14;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;15;20.8;0;0;1;0;1;10159.77;8.731794956;1.579018334;215;A 1-300;A 1-300;;
GREECE;PETALAS;PE_15;BAS14042015VML;BASS;1.03;2.18;VONITSA;;2015;April;14/04/15;11/06/15;8.77;19.12;22.49;-14.98;21.91;28.51;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;1871.5;2739.823239;31.69;117800;1033.106;113875;2177.29;0;0;0;1144.184;1461.89525;1.635663495;1.280187483;3925;2563;-53.14;2.1;1.95;1.34;1456;1.641;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;18.1;0;0;0;0;1;3925;3.331918506;1.635654917;3901;B 300-365;C 365-600;;
GREECE;PETALAS;AKK02;BAS31072014VML;BASS;3.37;6.51;VONITSA;80-100%20,7;2014;July;15/04/15;17/07/15;81.84;160.85;150.76;6.69;155.62;162.23;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;13225;15585.12038;15.14;115215;9429.1956;113400;18240.39;0;0;0;8811.1944;8218.1124;1.500931588;1.609250319;1855;3196;41.96;1.06;1.08;0.73;9962.5;1.11;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;10;19.36;0;0;1;0;1;10313.86;9.61001214;1.623896972;430;C 365-600;C 365-600;;
GREECE;PETALAS;AKS10;BAS07032015VML;BASS;0.85;4.04;VONITSA;;2015;March;17/04/15;18/07/15;8.19;39.91;42.87;-6.9;42.53;49.28;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;4134.5;4958.081627;16.61;103925;851.14575;101170;4037.6947;0;0;0;3186.54895;3451.61435;1.297485168;1.197845292;2925;3339;12.4;2.2;2.11;1.72;2850;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;19.52;0;0;0;0;2;4230;4.005681818;1.331304035;505;A 1-300;A 1-300;;
GREECE;PETALAS;AKS09;BAS11022015V__ _;BASS;0.91;3.91;VONITSA;;2015;February;17/04/15;25/07/15;8.24;37.61;36.5;3.04;35.97;55.06;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3428.5;5885.810712;41.75;110425;909.902;104050;3913.3205;0;0;0;3003.4185;2832.7765;1.141532557;1.210296682;5580;3717;-50.12;1.68;1.73;1.53;2772.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;20;0;0;0;0;2;8085;7.148541114;1.253784662;505;C 365-600;C 365-600;;
GREECE;PETALAS;AKZ09;BAS11022015V__ _;BASS;0.83;2.81;VONITSA;;2015;February;17/04/15;31/07/15;7.63;37.3;37.06;0.65;36.76;57.51;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3057.5;5478.62901;44.19;108150;825.1845;75407;2812.6811;0;0;0;1987.4966;1946.77682;1.538367412;1.570544691;25015;3610;-592.94;1.8;1.81;1.51;2261.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;3;20.41;0;0;0;0;2;28005;25.18435252;1.600347348;640;A 1-300;A 1-300;;
GREECE;PETALAS;PE_02;BAS17042015VML A;BASS;0.25;0.53;VONITSA;;2015;April;17/04/15;28/05/15;4.65;10.16;11.17;-9.04;10.85;13.67;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;1088;1524.985291;28.66;149500;695.175;145380;1477.0608;0;0;0;781.8858;882.198;1.391507558;1.233283231;4120;2787;-47.83;2.56;2.46;1.91;950;1.965;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;17.66;0;0;0;0;1;4120;2.755852843;1.391498659;1189;A 1-300;B 300-365;;
GREECE;PETALAS;PEZ15;BAS17042015VML B;BASS;0.52;1.48;VONITSA;;2015;April;17/04/15;11/06/15;4.42;13;13.84;-6.07;13.54;18.65;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;1216.5;1864.999409;34.77;118000;521.56;113910;1480.83;0;0;0;959.27;1020.7814;1.268151824;1.191734097;4090;2777;-47.28;2.41;2.35;1.96;827;1.967;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;1;18.24;0;0;0;0;1;4090;3.466101695;1.268151824;1102;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ10;BAS13122014VMS;BASS;2.78;3.34;VONITSA;;2014;December;20/04/15;27/05/15;33.36;40.8;43.12;-5.38;44.28;52.58;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1168.5;2307.736013;49.37;83295;2778.7212;81770;3336.216;0;0;0;557.4948;842.0544;2.095983676;1.387677566;1545;912;-69.41;1.04;0.99;0.54;698.5;1.246;;GR BASS SMOOTHLY;;Unchecked;;0;4;17.78;0;0;0;0;2;6200;7.037457435;2.106711593;1982;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ01;BAS07032015VML B;BASS;0.9;5.68;VONITSA;;2015;March;21/04/15;04/08/15;8.51;54.15;53.34;1.52;53.14;60.88;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;5465.5;6492.561468;15.82;105675;899.29425;104862;5678.2773;0;0;0;4778.98305;4673.07243;1.143653355;1.169573141;3580;3718;3.71;2.01;2.03;1.76;2872.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;3;20.85;0;0;0;0;2;5115;4.767008388;1.17747886;505;A 1-300;A 1-300;;
GREECE;PETALAS;AKS06;BAS21032015VML;BASS;0.95;4.07;VONITSA;;2015;March;21/04/15;13/07/15;8.34;36.77;38.67;-4.91;38.48;44.19;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;3955.5;4729.097506;16.36;113870;949.6758;110670;4069.3359;0;0;0;3119.6601;3308.9058;1.267926592;1.195410277;3320;3339;0.57;2.22;2.16;1.79;3103.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;19.36;0;0;0;0;2;6210;5.312232678;1.274092086;476;A 1-300;A 1-300;;
GREECE;PETALAS;DIX08;BAS27082014VMSA;BASS;2.28;4.79;VONITSA;0-9%21,3;2014;August;22/04/15;11/07/15;61.07;130.26;115.48;12.8;119.7;123.49;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;8907.5;10329.06112;13.76;104342;6372.16594;102906;13404.53556;0;0;0;7032.36962;5945.68226;1.266642751;1.498145984;1435;2487;42.3;1.18;1.23;0.95;4375;1.139;SMALL;GR BASS SMOOTHLY;;Unchecked;;0;7;19.3;0;0;1;0;2;8250.03;8.531424535;1.511974135;621;A 1-300;A 1-300;;
GREECE;PETALAS;PE_13;BAS22102014DS;BASS;4.78;4.9;VONITSA;;2014;October;23/04/15;02/05/15;47.4;52.29;49.26;6.15;49.74;51.1;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;325;635.1652221;48.83;100809;4778.3466;93639;4896.38331;0;541.6;0;659.63671;420.85726;0.492695441;0.772233322;1440;294;-389.8;0.13;-0.22;1.09;325;1.229;;GR BASS SMOOTHLY;;Unchecked;;0;5;16.18;0;1;0;0;2;8483.2;8.677544899;1.40431548;986;A 1-300;A 1-300;;
GREECE;PETALAS;PE_01;BAS27042015V_;BASS;0.53;2.32;VONITSA;;2015;April;27/04/15;30/06/15;4.36;20;22.24;-10.07;22.18;24.51;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;2359;2675.006803;11.81;121900;531.484;115819;2316.38;0;0;0;1784.896;2037.38142;1.321645631;1.157858797;6080;3169;-91.86;3.04;2.85;2.38;1231.5;1.641;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;19.2;0;0;0;0;1;6080;4.987694832;1.321642669;1305;A 1-300;A 1-300;;
GREECE;PETALAS;DIX12;BAS04042014VML (_10_);BASS;9.09;9.4;VONITSA;32-68%20,2;2014;April;30/04/15;31/05/15;235.31;245;262.71;-6.74;264.06;269.28;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;5812.5;7275.641687;20.11;108184;25456.77704;107399;26312.755;0;0;0;855.97796;2903.0029;6.790478577;2.002237063;735;640;-14.84;0.72;0.7;0.13;1800;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;2;18.42;0;0;0;0;2;14980;11.92675159;1.678878429;450;A 1-300;A 1-300;;
GREECE;PETALAS;DIX11;BAS11042014VML(S7B);BASS;8.89;11.12;VONITSA;0-22%21,6;2014;April;30/04/15;11/07/15;220.11;279.15;296.42;-5.83;301.35;307.45;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;16600;19132.8479;13.24;113051;24883.65561;111566;31143.6489;0;0;0;6259.99329;8736.75849;2.651760031;1.900018184;1505;1533;1.83;0.83;0.79;0.33;7575;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;6;19.65;0;0;0;0;2;10040;9.102447869;1.79865655;4176;A 1-300;C 365-600;;
GREECE;PETALAS;DIX10;BAS14032014V__;BASS;7.41;8.69;VONITSA;22-43%15,1;2014;March;30/04/15;11/07/15;183.85;218.2;226.01;-3.46;228.88;267.72;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;8727.5;17768.56017;50.88;112909;20758.31965;111539;24337.8098;0;0;0;3579.49015;4770.72667;2.438196401;1.829385878;1320;1761;25.04;0.54;0.53;0.24;8652.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;8;19.65;0;0;0;0;2;15135;13.47729297;1.71461768;5646;A 1-300;C 365-600;;
GREECE;PETALAS;DIX09;BAS25072014VML;BASS;5;7.75;VONITSA;0-37%16,4;2014;July;30/04/15;09/07/15;120.38;188.56;182.24;3.47;186.78;194.33;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;12535;15097.66896;16.97;116315;14001.9997;115100;21703.256;0;0;0;7701.2563;7496.3783;1.627656516;1.672140799;1285;2414;46.77;1.02;1.02;0.64;10675;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;8;19.57;0;0;0;0;2;8895;7.878653676;1.531063516;220;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ_13;BAS27102014DS;BASS;3.59;5.71;VONITSA;;2014;October;30/04/15;06/06/15;49.42;67.57;66.93;0.96;68.52;74.27;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;2087;3013.928115;30.75;72732;3594.41544;84501;5709.73257;0;0;541.60344;1573.71369;1653.98964;1.326162448;1.261797504;1855;910;-103.85;1.66;1.63;0.85;2087;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;3;18.62;0;0;1;0;2;8341.79;9.34763057;1.522187598;542;A 1-300;A 1-300;;
GREECE;PETALAS;DIX04;BAS29032014V__;BASS;6.28;7.15;VONITSA;80-100%12,5;2014;March;30/04/15;31/05/15;187.57;215;203.06;5.88;204.25;218.88;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;2710;5563.335631;51.29;93685;17572.49545;93094;20015.21;0;0;0;2442.71455;1441.95405;1.109421484;1.879394146;665;720;7.64;0.47;0.48;0.44;1650;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;4;18.42;0;0;0;0;2;14445;13.62735849;1.552579624;595;A 1-300;A 1-300;;
GREECE;PETALAS;PE_13;BAS22102014DS;BASS;4.9;5.46;VONITSA;;2014;October;02/05/15;04/06/15;52.29;60.58;62.57;-3.18;63.32;74.91;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;1329;3018.835736;55.98;93639;4896.38331;90101;5458.31858;0;0;0;561.93527;808.81201;2.365041084;1.643150675;5260;902;-483.15;0.78;0.76;0.45;1187.5;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;10;18.66;0;0;0;0;2;12973.2;13.27040804;1.531347172;1880;A 1-300;A 1-300;;
GREECE;PETALAS;PE_327;BAS03052014VML (A5B);BASS;4.85;9.7;VONITSA;42-70%23,3;2014;May;05/05/15;30/09/15;182.65;372.5;374.3;-0.48;386.05;383.02;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;99875;104891.2394;4.78;265590;48510.0135;260402;96999.745;0;0;0;48489.7315;52018.1786;2.059714437;1.920001866;5185;7943;34.72;0.96;0.95;0.48;49150;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;18;23.47;0;0;0;0;2;54620;19.31400351;1.934538329;227;A 1-300;A 1-300;;
GREECE;PETALAS;PE_326;BAS17042014VML;BASS;5.64;10.09;VONITSA;12-31%19,8;2014;April;05/05/15;30/09/15;213.36;387.5;399.7;-3.05;409.34;416.28;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;99945;110012.2399;9.15;264219;56373.76584;260262;100851.525;0;0;0;44477.75916;50161.88124;2.247078133;1.992449197;4020;7449;46.03;0.88;0.86;0.4;74682.5;1.139;;GR BASS SMOOTHLY;;Unchecked;;0;17;23.47;0;0;0;0;2;59534.99;20.75836471;1.944978285;1594;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ_1;BAS06052015VMS;BASS;0.34;1.45;VONITSA;;2015;May;06/05/15;30/06/15;3.07;13.65;15.49;-11.88;15.47;17.62;GR IR. POW.1,5;POWER;IRIDA;0.44;0.19;0.03;19.20;1453.5;1708.5732;14.93;110400;338.928;106450;1453.0425;0;0;0;1114.1145;1307.8535;1.304623537;1.111363008;3950;2630;-50.19;3.45;3.19;2.71;1074.5;1.967;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;0;19.63;0;0;0;0;1;3950;3.577898551;1.304614169;782;A 1-300;A 1-300;;
GREECE;PETALAS;PE_05;BAS23092014VMS;BASS;1.41;7;VONITSA;;2014;September;06/05/15;08/10/15;88.3;242.96;254.35;-4.48;260.15;280.55;GR AGR 02  (5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;25329;29635.11424;14.53;44843;3959.6369;80648;19594.23808;0;0;3922.904;11711.69718;13098.0363;2.162709607;1.933801329;8095;3476;-132.88;2.23;2.08;0.65;22650;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;11;23.59;0;0;2;0;1;17081.99;19.61193107;1.945983419;1263;A 1-300;A 1-300;;
GREECE;PETALAS;PE_03;BAS19092014VML;BASS;0.87;7.13;VONITSA;;2014;September;12/05/15;12/08/15;97.65;188.96;172.7;9.42;172.38;204.22;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;13668;19550.16683;30.09;24917;2433.14505;105641;19961.92336;0;0;7507.67846;10021.09985;8269.57207;1.363922145;1.652806201;2290;2856;19.82;3.12;3.62;0.72;13112.5;1.14;BIG;GR BASS SMOOTHLY;;Unchecked;;0;11;22.35;0;0;5;0;1;15081.46;13.74055371;1.297923736;2311;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ12;BAS11112014VMS;BASS;6.35;8.46;VONITSA;;2014;November;15/05/15;23/06/15;53.9;73.42;76.96;-4.6;78.35;84.35;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;3903;5213.112271;25.13;117734;6345.8626;115279;8463.78418;0;0;0;2117.92158;2686.24705;1.842844436;1.452956458;1205;1394;13.56;1.36;1.32;0.79;3903;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;4;20.04;0;0;0;0;2;9670;7.662440571;2.010104983;96;A 1-300;A 1-300;;
GREECE;PETALAS;AKZ_1;BAS28032015VML B;BASS;1.03;5.52;VONITSA;;2015;March;21/05/15;13/08/15;10.38;60.54;54.2;11.7;54.91;54.82;GR IR. POW. 2;POWER;IRIDA;0.44;0.19;0.03;19.20;5022.5;5096.352533;1.45;98930;1026.8934;91123;5516.58642;0;0;0;4489.69302;3976.67053;1.118673365;1.262991229;2565;2713;5.46;2.24;2.38;2.1;2513.5;1.621;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;22.76;0;0;0;0;2;5035;4.965483235;1.160005876;537;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ10;BAS13122014VMS;BASS;3.34;4.05;VONITSA;;2014;December;27/05/15;09/06/15;40.8;47.26;46.37;1.92;46.71;49.91;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;619.5;1012.01087;38.79;81770;3336.216;85720;4051.1272;0;0;0;714.9112;667.7652;0.866541187;0.927721301;700;337;-107.72;1.29;1.3;1.13;508.5;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;4;19.56;0;0;0;0;2;6730;7.639046538;1.76715435;1982;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ11;BAS17112014VMS;BASS;4.92;;VONITSA;;2014;November;27/05/15;14/07/15;58.9;98.15;93.58;4.88;96;98.63;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;4301.5;4927.396729;12.7;83543;4920.6827;63893;6271.09795;0;1719.12;0;3069.53525;2932.1653;1.401352208;1.467004606;1290;1177;-9.6;0.71;0.67;1.06;3420;1.254;;GR BASS SMOOTHLY;;Unchecked;;0;5;20.59;0;1;0;0;2;16008.01;19.83933224;1.991430188;1358;A 1-300;A 1-300;;
GREECE;PETALAS;PE_10;BAS24112014VMS;BASS;4.6;4.95;VONITSA;;2014;November;27/05/15;11/06/15;43.8;51.47;50.27;2.39;50.71;54.66;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;928.5;1533.939362;39.47;104978;4598.0364;96127;4947.65669;0;356.74;0;706.36029;633.30377;1.314484992;1.466121069;1345;491;-173.93;0.64;0.57;1.08;691;1.252;;GR BASS SMOOTHLY;;Unchecked;;0;5;19.82;0;2;0;0;2;24364.6;19.63607268;3.08455926;708;A 1-300;A 1-300;;
GREECE;PETALAS;PE_06;BAS09042015VML A;BASS;1.29;6.87;VONITSA;;2015;April;28/05/15;22/08/15;11.07;60.96;62.62;-2.65;63.87;57.49;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7226.5;6370.500496;-13.44;116730;1292.2011;112654;6867.38784;0;0;0;5575.18674;5903.00988;1.296189767;1.224205981;3486;3277;-6.38;2.52;2.44;1.98;3556.5;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;23.5;0;0;0;0;2;6056;5.063545151;1.301369657;708;A 1-300;A 1-300;;
GREECE;PETALAS;PEZ06;BAS09042015VML B;BASS;1.35;7.2;VONITSA;;2015;April;28/05/15;25/08/15;11.34;62.35;63.44;-1.72;64.91;60.6;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;7465.5;6950.759206;-7.41;119485;1354.9599;115499;7201.36265;0;0;0;5846.40275;6142.08019;1.276939055;1.215467687;3215;3454;6.92;2.4;2.34;1.92;3823;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;2;23.56;0;0;0;0;2;5280;4.334975369;1.269001458;1037;A 1-300;A 1-300;;
GREECE;PETALAS;PE_02;BAS17042015VML A;BASS;0.53;3.47;VONITSA;;2015;April;28/05/15;01/09/15;10.16;69.4;68.29;1.63;70.25;63.68;GR IR. SMART 3;SMART;IRIDA;0.48;0.21;0.03;20.95;10067;9110.565791;-10.5;145380;1477.0608;139830;9704.202;0;0;0;8227.1412;8345.9967;1.223632822;1.206207043;4550;4510;-0.89;2.4;2.38;2;5211.5;1.25;;BASS GROWTH MODEL 1-6-15-SMOOTHLY-PROTOTYPE P.K. ALL;;Unchecked;;0;3;23.73;0;0;0;0;2;8220;5.498327759;1.236314845;1189;A 1-300;A 1-300;;
GREECE;PETALAS;PE_22;BAS22092014VMS;BASS;4.24;7.91;VONITSA;;2014;September;29/05/15;12/08/15;97.87;184.64;169.2;9.13;173.97;184.06;GR IR. PLUS 4,5 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;14662.5;17858.84694;17.9;121178;11859.69086;119973;22151.81472;0;0;0;10292.12386;9012.01195;1.424633069;1.626995179;1205;2735;55.94;1.19;1.23;0.85;14412.5;1.14;BIG;GR BASS SMOOTHLY;;Unchecked;;0;10;23.04;0;0;1;0;1;14328.24;11.83884176;1.32654783;2008;A 1-300;A 1-300;;
GREECE;PETALAS;DIX12;BAS04042014VML (_10_);BASS;9.4;11.98;VONITSA;32-68%20,2;2014;April;31/05/15;11/07/15;245;314.52;301.33;4.38;303.95;299.73;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;11700;11341.97202;-3.16;107399;26312.755;106639;33540.09828;0;0;0;7227.34328;6100.16905;1.618852121;1.917979634;760;840;9.52;0.96;0.98;0.61;8612.5;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;4;20.55;0;0;0;0;2;15740;12.53184713;1.656612335;4176;A 1-300;C 365-600;;
GREECE;PETALAS;PE_13;BAS14042014VML;BASS;6.36;7.48;VONITSA;23-41%20,6;2014;April;31/05/15;15/07/15;255;305.19;308.64;-1.12;312.03;316.44;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;7262.5;8337.303751;12.89;69830;17806.65;68644;20949.46236;0;0;0;3142.81236;3612.33732;2.310828382;2.010471159;1135;598;-89.8;0.83;0.83;0.4;6625;1.138;;GR BASS SMOOTHLY;;Unchecked;;0;5;20.84;0;0;0;0;2;10340;13.23943662;1.755578353;1224;A 1-300;A 1-300;;
GREECE;PETALAS;PE_20;BAS14042014VMLx;BASS;7.61;9.5;VONITSA;23-41%20,6;2014;April;31/05/15;14/07/15;243;305.69;300.56;1.71;303.61;301.87;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;9750;9958.434045;2.09;87695;21309.885;87025;26602.67225;0;0;0;5292.78725;5111.77525;1.842129589;1.907360853;670;720;6.94;0.93;0.93;0.52;8400;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;5;20.77;0;0;0;0;2;9824.99;10.11842535;1.708411626;695;A 1-300;A 1-300;;
GREECE;PETALAS;DIX07;BAS20032014V_;BASS;8.42;10.22;VONITSA;81-100%18,9;2014;March;31/05/15;11/07/15;297;363.56;351.63;3.39;354.13;354.31;GR IR. PLUS 6 _;PLUS;IRIDA;0.46;0.20;0.03;20.08;8887.5;9333.142253;4.77;79382;23576.454;78701;28612.53556;0;0;0;5036.08156;4293.93113;1.764764906;2.069781683;680;630;-7.94;0.83;0.84;0.49;8637.5;1.138;;GR BASS SMOOTHLY;;Unchecked;;0;4;20.55;0;0;0;0;2;11646;13.02684564;1.686593115;640;A 1-300;A 1-300;;
GREECE;PETALAS;DIX03;BAS20032014xV_;BASS;8.74;10.41;VONITSA;81-100%18,9;2014;March;31/05/15;10/07/15;300;360.5;356.56;1.11;358.8;355.88;GR AGR 03  (6.5 mm);OPTIMA;AGROINVEST;0.42;0.20;0.04;18.33;9520.5;9385.65523;-1.44;81561;24468.3;80856;29148.588;0;0;0;4680.288;4542.8328;2.034169692;2.095718777;705;615;-14.63;0.89;0.89;0.46;9495.5;1.11;;GR BASS SMOOTHLY;;Unchecked;;0;4;20.49;0;0;0;0;2;12560;13.89380531;1.680949522;640;A 1-300;A 1-300;;
